outcome,feature_set,model,fpr,tpr,threshold,auc
default,app,"Logistic (app, calibrated)",0.008394383394383394,0.03954802259887006,0.10856886977542654,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.008394383394383394,0.04519774011299435,0.10836733079203202,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.0086996336996337,0.04519774011299435,0.10656703858504309,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.009157509157509158,0.04519774011299435,0.10379302215091549,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.009157509157509158,0.05084745762711865,0.10370441816870217,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.009462759462759462,0.05084745762711865,0.101720424079495,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.010531135531135532,0.05084745762711865,0.10170612467738734,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.010683760683760684,0.05084745762711865,0.10084345405714153,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.0115995115995116,0.05084745762711865,0.10003066688400072,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.011904761904761904,0.05084745762711865,0.09938945025782082,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.012515262515262516,0.05649717514124294,0.09936833336234849,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.01282051282051282,0.05649717514124294,0.09885090903867769,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.013278388278388278,0.05649717514124294,0.09803741987172539,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.013888888888888888,0.05649717514124294,0.09755498685049174,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.014346764346764346,0.05649717514124294,0.09740403393502375,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.014957264957264958,0.05649717514124294,0.09609473141548822,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.015262515262515262,0.05649717514124294,0.09450548321038607,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.01572039072039072,0.05649717514124294,0.09384130011793708,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.017094017094017096,0.062146892655367235,0.09378626107977436,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.017857142857142856,0.062146892655367235,0.08808524504155546,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.019536019536019536,0.062146892655367235,0.08705630328716055,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.020146520146520148,0.062146892655367235,0.0853699066014931,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.021214896214896216,0.06779661016949153,0.0853027122690044,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.021367521367521368,0.07344632768361582,0.08523591621443628,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.021672771672771672,0.07909604519774012,0.08479257164590548,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.021825396825396824,0.07909604519774012,0.08392049010492524,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.022283272283272284,0.07909604519774012,0.08375170558601111,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.02274114774114774,0.07909604519774012,0.08253729164350539,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.0231990231990232,0.0847457627118644,0.08236832922166307,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.023656898656898656,0.0847457627118644,0.08223803425603875,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.023809523809523808,0.096045197740113,0.08201941855040837,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.023962148962148964,0.096045197740113,0.08117788639572664,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.025030525030525032,0.1016949152542373,0.08068306566822572,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.025335775335775336,0.1016949152542373,0.07948210511757256,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.025793650793650792,0.1016949152542373,0.07943717718392096,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.026404151404151404,0.1016949152542373,0.07912086782577069,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.027014652014652016,0.1016949152542373,0.07766130771149941,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.027930402930402932,0.1016949152542373,0.0774456139766038,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.029304029304029304,0.1016949152542373,0.07547834058075897,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.02976190476190476,0.1016949152542373,0.0754275376738022,0.6763600884363596
