outcome,feature_set,model,precision,recall,threshold,average_precision
high_debt_burden,app,"Logistic (app, calibrated)",0.42208043310131477,0.9900226757369615,0.1304797140795742,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42216205762908526,0.9900226757369615,0.13162582423056565,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42229533578478806,0.9895691609977324,0.13202300640027678,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42262250629478987,0.9895691609977324,0.13423108275739853,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4227862817283472,0.9895691609977324,0.1344196869635751,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42267441860465116,0.9891156462585035,0.1348855473055885,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4227563481294825,0.9891156462585035,0.13499663299663303,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42292030250145435,0.9891156462585035,0.13592172851036316,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4230023273855702,0.9891156462585035,0.13664211042507188,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42349514563106794,0.9891156462585035,0.13717005058265758,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42357739366867353,0.9891156462585035,0.1378566853238573,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4238475004862867,0.9882086167800453,0.1378674463937622,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42478048780487804,0.9873015873015873,0.13798390162401697,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42494632051532305,0.9873015873015873,0.13826268969126113,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4250292854353768,0.9873015873015873,0.1382826976944624,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4252783746825552,0.9873015873015873,0.13894995635911866,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42552775605942145,0.9873015873015873,0.14062882138852706,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42561094819159334,0.9873015873015873,0.1406636500754148,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42569417285881894,0.9873015873015873,0.14127739497681283,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4255818501858009,0.9868480725623583,0.14184339628731246,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42563600782778865,0.9863945578231292,0.14196452686811303,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4261074088592709,0.9859410430839002,0.14241134119430265,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42627450980392156,0.9859410430839002,0.14343624651268602,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4263581094332222,0.9859410430839002,0.14359365772157795,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42644174185955275,0.9859410430839002,0.14459122118966192,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.426525407102217,0.9859410430839002,0.14498596936323974,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42669283611383707,0.9859410430839002,0.14539184699331958,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42677659992147626,0.9859410430839002,0.14580609092804214,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4268603966228156,0.9859410430839002,0.1461058269461631,0.5506808625171314
